N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
325.9,80.3,340.2,29.4,77.9,5.3,1280.0,Loam,120,pineapple
238.6,65.0,280.0,26.2,72.1,5.7,1120.0,Red Volcanic,120,pineapple
254.7,72.3,311.8,28.4,77.1,5.3,1289.0,Loam,120,pineapple
210.5,63.9,289.4,26.1,70.5,5.8,1104.0,Sandy Loam,120,pineapple
375.2,95.6,402.1,29.7,82.3,5.1,1420.0,Red Volcanic,120,pineapple
198.9,58.2,214.7,23.8,68.9,4.9,980.0,Sandy Loam,120,pineapple
312.4,77.4,356.2,30.2,74.6,5.4,1335.0,Loam,120,pineapple
260.1,66.8,240.9,25.9,69.8,5.6,1012.0,Sandy Loam,120,pineapple
342.6,88.1,390.5,27.8,79.1,5.0,1250.0,Red Volcanic,120,pineapple
231.7,60.0,270.3,24.6,66.2,6.0,1068.0,Loam,120,pineapple
284.9,74.5,310.7,28.9,73.4,5.2,1175.0,Loam,120,pineapple
319.3,80.9,323.8,29.4,75.7,5.3,1360.0,Sandy Loam,120,pineapple
312.5,78.3,310.7,28.4,74.2,5.6,1200.0,Loam,120,pineapple
215.8,61.2,260.5,26.1,70.5,5.2,1105.0,Sandy Loam,120,pineapple
390.0,95.0,380.0,30.2,80.3,5.8,1420.0,Loam,120,pineapple
260.4,68.7,210.9,24.8,68.9,4.9,980.0,Red Volcanic,120,pineapple
320.1,72.4,290.3,27.9,72.1,5.4,1250.0,Red Volcanic,120,pineapple
180.0,52.0,240.0,23.7,66.5,5.0,1050.0,Sandy Loam,120,pineapple
340.2,88.6,315.5,29.5,77.8,5.7,1330.0,Loam,120,pineapple
255.5,59.1,225.4,25.6,69.4,5.1,1010.0,Sandy Loam,120,pineapple
410.0,99.0,395.0,31.1,81.0,6.0,1500.0,Loam,120,pineapple
230.6,65.5,275.2,26.8,73.2,5.3,1120.0,Red Volcanic,120,pineapple
245.3,64.7,310.2,26.4,78.1,5.3,1200.0,Loam,120,pineapple
210.5,58.9,270.0,24.1,70.5,5.8,1180.0,Sandy Loam,120,pineapple
330.2,92.4,390.6,28.7,82.9,5.1,1420.0,Red Volcanic,120,pineapple
260.0,70.0,280.0,23.6,68.2,4.9,1105.0,Loam,120,pineapple
280.8,65.2,320.1,25.5,75.0,5.6,1250.0,Sandy Loam,120,pineapple
310.5,74.3,360.4,27.2,77.8,5.4,1320.0,Loam,120,pineapple
215.7,60.5,250.3,23.0,66.7,6.0,1050.0,Red Volcanic,120,pineapple
395.0,99.0,405.0,31.0,84.0,4.7,1500.0,Loam,120,pineapple
225.6,52.8,210.9,22.9,69.4,5.2,980.0,Sandy Loam,120,pineapple
260.0,86.0,350.0,29.3,80.2,5.0,1400.0,Red Volcanic,120,pineapple
258.7,72.4,312.1,28.3,79.5,5.6,1320.0,Loam,120,pineapple
323.5,91.8,289.7,26.9,74.2,5.8,1105.0,Sandy Loam,120,pineapple
210.4,66.2,245.9,24.6,70.9,5.2,1340.0,Red Volcanic,120,pineapple
402.1,99.5,389.0,30.1,82.3,6.0,1480.0,Loam,120,pineapple
275.0,58.7,210.4,23.8,68.4,4.9,1025.0,Sandy Loam,120,pineapple
310.6,74.1,319.8,27.2,77.1,5.7,1198.0,Red Volcanic,120,pineapple
242.9,80.6,260.3,25.5,71.8,5.4,1050.0,Loam,120,pineapple
291.3,65.9,278.5,26.4,69.6,5.3,980.0,Sandy Loam,120,pineapple
355.8,88.3,360.7,29.7,83.0,5.9,1402.0,Loam,120,pineapple
260.2,72.0,300.1,27.6,75.3,5.5,1125.0,Red Volcanic,120,pineapple
296.7,78.4,320.5,28.1,74.2,5.6,1250.0,Red Volcanic,120,pineapple
240.3,66.1,310.0,26.4,70.5,5.8,1120.0,Sandy Loam,120,pineapple
350.9,92.7,380.2,29.5,76.9,6.1,1380.0,Loam,120,pineapple
210.5,58.3,260.7,23.8,68.9,5.2,1010.0,Sandy Loam,120,pineapple
310.0,72.0,345.4,27.2,72.1,5.9,1290.0,Red Volcanic,120,pineapple
260.4,60.5,290.8,25.6,66.5,5.4,1050.0,Loam,120,pineapple
320.7,84.0,360.9,28.8,78.3,6.0,1220.0,Red Volcanic,120,pineapple
280.1,70.2,315.0,27.0,71.0,5.7,1105.0,Sandy Loam,120,pineapple
235.9,59.8,272.3,24.3,69.4,5.5,980.0,Loam,120,pineapple
325.0,81.5,355.1,28.9,75.6,5.6,1350.0,Red Volcanic,120,pineapple
255.4,72.1,310.6,28.3,78.2,5.4,1320.0,Loam,120,pineapple
312.7,61.5,289.8,26.7,73.8,5.8,1185.0,Sandy Loam,120,pineapple
198.3,89.2,404.5,25.1,71.4,5.1,1410.0,Loam,120,pineapple
260.9,64.0,340.2,29.6,80.5,5.6,1012.0,Red Volcanic,120,pineapple
223.5,75.4,275.9,30.2,65.9,4.9,1120.0,Sandy Loam,120,pineapple
309.2,66.7,359.8,27.4,77.1,5.3,1255.0,Loam,120,pineapple
241.8,58.3,305.1,24.8,69.2,5.0,980.0,Red Volcanic,120,pineapple
280.4,72.9,390.6,27.9,74.0,5.5,1500.0,Loam,120,pineapple
210.6,55.7,260.4,23.9,68.6,4.8,1105.0,Sandy Loam,120,pineapple
295.0,63.2,320.1,28.6,76.9,5.7,1052.0,Red Volcanic,120,pineapple
245.6,78.4,320.2,28.1,75.3,5.6,1250.0,Loam,120,pineapple
310.2,65.8,360.7,26.4,68.9,5.2,1105.0,Sandy Loam,120,pineapple
189.4,92.1,280.3,24.7,70.5,5.9,1320.0,Loam,120,pineapple
260.0,70.0,410.0,29.5,79.1,5.4,980.0,Red Volcanic,120,pineapple
205.3,58.7,310.9,23.8,72.4,5.1,1450.0,Loam,120,pineapple
290.5,83.2,350.6,27.9,81.0,5.7,1020.0,Sandy Loam,120,pineapple
215.8,66.5,270.4,25.2,67.8,5.3,1150.0,Red Volcanic,120,pineapple
330.9,75.4,395.2,30.1,72.6,5.0,980.0,Loam,120,pineapple
250.1,60.8,290.7,22.9,66.5,5.5,1255.0,Sandy Loam,120,pineapple
198.6,54.3,265.4,23.5,69.7,4.9,1070.0,Loam,120,pineapple
272.4,80.0,330.0,28.4,78.3,5.6,1180.0,Red Volcanic,120,pineapple
210.7,62.2,300.5,26.7,71.2,5.2,990.0,Loam,120,pineapple
128.5,72.3,126.7,17.2,68.5,6.8,510.0,Loam,120,cabbage
112.4,66.8,118.9,16.5,72.1,6.5,430.0,Silty Loam,120,cabbage
145.0,84.1,132.6,18.0,75.2,6.9,590.0,Clay Loam,120,cabbage
101.2,60.5,105.3,15.8,65.4,6.4,410.0,Loam,120,cabbage
136.7,76.9,142.0,19.1,69.8,7.0,455.0,Silty Loam,120,cabbage
118.9,68.2,110.5,16.9,61.7,6.6,480.0,Loam,120,cabbage
122.3,73.4,119.7,17.7,66.2,6.7,520.0,Clay Loam,120,cabbage
107.6,61.2,101.8,15.9,63.5,6.3,440.0,Loam,120,cabbage
149.2,89.7,146.5,18.5,77.0,7.1,600.0,Silty Loam,120,cabbage
110.3,63.9,108.2,16.2,64.9,6.5,420.0,Clay Loam,120,cabbage
128.5,72.3,126.1,17.4,71.9,6.8,492.0,Loam,120,cabbage
112.0,66.5,109.8,16.2,65.4,6.5,432.0,Silty Loam,120,cabbage
145.7,89.9,149.3,19.1,74.2,6.9,587.0,Loam,120,cabbage
101.4,62.7,101.2,15.8,66.7,6.3,410.0,Clay Loam,120,cabbage
118.9,70.1,120.5,16.9,68.5,6.6,455.0,Silty Loam,120,cabbage
132.6,78.4,130.0,17.8,72.3,6.7,498.0,Loam,120,cabbage
107.2,64.3,103.9,15.5,61.8,6.4,420.0,Clay Loam,120,cabbage
139.5,85.6,142.7,18.3,75.1,7.0,565.0,Loam,120,cabbage
130.5,72.8,128.0,17.2,68.5,6.8,510.0,Loam,120,cabbage
112.0,66.0,110.0,16.4,72.1,6.5,420.0,Silty Loam,120,cabbage
145.3,85.2,140.5,18.6,65.8,6.9,580.0,Clay Loam,120,cabbage
101.7,62.5,105.0,15.8,69.7,6.6,390.0,Loam,120,cabbage
118.4,74.3,115.7,16.9,75.2,7.1,450.0,Silty Loam,120,cabbage
132.9,68.9,122.3,17.5,61.4,6.7,520.0,Loam,120,cabbage
106.7,60.8,102.4,15.6,66.9,6.4,410.0,Clay Loam,120,cabbage
149.2,89.7,150.0,19.1,78.0,6.9,600.0,Loam,120,cabbage
115.6,70.1,108.6,16.2,63.2,6.3,430.0,Silty Loam,120,cabbage
128.0,64.4,118.0,17.0,71.3,6.8,470.0,Loam,120,cabbage
132.5,72.3,128.9,17.4,72.1,6.8,512.0,Loam,120,cabbage
118.7,66.2,115.5,16.1,65.4,6.5,430.0,Silty Loam,120,cabbage
145.0,88.0,150.0,19.2,78.6,6.9,520.0,Clay Loam,120,cabbage
110.4,61.8,102.3,15.6,66.9,6.4,410.0,Loam,120,cabbage
128.9,74.5,135.2,18.0,71.3,6.6,495.0,Silty Loam,120,cabbage
122.3,69.9,118.4,17.8,69.7,6.7,455.0,Loam,120,cabbage
135.6,80.1,142.7,18.6,75.2,6.8,475.0,Loam,120,cabbage
101.2,63.5,109.9,16.4,62.8,6.3,410.0,Clay Loam,120,cabbage
149.3,90.0,149.5,19.9,79.1,6.9,560.0,Loam,120,cabbage
113.8,65.4,112.0,15.9,68.5,6.5,445.0,Silty Loam,120,cabbage
125.4,72.8,128.6,17.2,68.5,6.8,520.0,Loam,120,cabbage
108.9,66.3,112.4,16.5,73.1,6.4,465.0,Silty Loam,120,cabbage
142.0,81.2,149.5,18.7,65.9,6.9,510.0,Clay Loam,120,cabbage
115.3,70.0,105.7,15.8,62.4,6.5,420.0,Loam,120,cabbage
98.7,60.9,101.4,15.2,60.7,6.3,395.0,Silty Loam,120,cabbage
130.6,88.4,125.1,19.1,75.2,7.0,540.0,Loam,120,cabbage
152.3,92.1,142.8,17.9,63.8,6.8,610.0,Clay Loam,120,cabbage
110.5,65.7,108.9,16.2,66.3,6.6,440.0,Loam,120,cabbage
123.8,71.5,117.3,18.3,69.7,6.7,480.0,Silty Loam,120,cabbage
105.2,68.0,109.6,16.9,71.4,6.4,455.0,Loam,120,cabbage
128.5,72.3,128.9,17.4,68.2,6.8,510.0,Loam,120,cabbage
112.0,66.5,110.2,16.1,65.0,6.5,420.0,Silty Loam,120,cabbage
145.0,88.0,149.0,19.2,72.5,6.9,585.0,Loam,120,cabbage
102.5,61.0,105.5,15.8,66.7,6.4,410.0,Clay Loam,120,cabbage
118.7,73.2,120.4,17.0,71.3,6.7,455.0,Silty Loam,120,cabbage
130.0,80.5,135.0,18.9,64.8,6.6,520.0,Loam,120,cabbage
99.0,62.0,101.0,15.5,60.5,6.3,395.0,Clay Loam,120,cabbage
150.0,89.0,150.0,20.0,78.0,7.1,600.0,Silty Loam,120,cabbage
106.5,68.0,112.0,16.8,67.6,6.5,430.0,Loam,120,cabbage
115.0,70.0,118.0,17.3,63.9,6.6,470.0,Silty Loam,120,cabbage
125.4,72.1,125.8,17.2,68.5,6.8,510.0,Loam,120,cabbage
112.7,66.9,118.3,16.4,63.2,6.5,430.0,Silty Loam,120,cabbage
138.2,84.5,142.9,18.1,72.0,6.9,560.0,Clay Loam,120,cabbage
102.5,60.7,106.4,15.9,65.1,6.3,420.0,Loam,120,cabbage
126.0,78.3,132.0,17.8,69.9,6.7,490.0,Silty Loam,120,cabbage
115.3,62.4,119.7,16.7,66.0,6.6,405.0,Loam,120,cabbage
129.8,71.2,121.5,16.3,67.4,6.4,460.0,Clay Loam,120,cabbage
118.9,65.0,110.8,15.5,61.8,6.2,415.0,Loam,120,cabbage
140.5,88.6,149.2,19.0,74.5,6.9,540.0,Silty Loam,120,cabbage
110.2,70.1,112.3,17.0,60.5,6.5,480.0,Loam,120,cabbage
125.7,74.2,128.5,17.3,71.4,6.8,482.0,Loam,120,cabbage
110.5,88.1,115.9,16.7,62.3,6.5,510.0,Silty Loam,120,cabbage
135.2,66.4,142.0,18.6,75.9,6.9,438.0,Loam,120,cabbage
102.8,79.5,106.7,15.8,66.2,6.4,392.0,Clay Loam,120,cabbage
118.9,92.0,125.3,19.1,68.0,6.7,559.0,Silty Loam,120,cabbage
144.3,70.8,150.6,17.9,73.5,6.3,481.0,Loam,120,cabbage
106.4,65.9,102.8,16.2,64.5,6.6,412.0,Clay Loam,120,cabbage
129.1,82.3,118.7,18.4,77.1,6.9,520.0,Silty Loam,120,cabbage
118.7,74.6,111.5,15.3,69.8,6.5,396.0,Loam,120,cabbage
111.9,80.2,109.4,16.9,65.7,6.6,447.0,Silty Loam,120,cabbage
120.5,70.2,130.0,17.4,72.8,6.8,480.0,Loam,120,cabbage
135.0,75.0,140.0,16.2,65.3,6.5,520.0,Silty Loam,120,cabbage
110.8,66.5,118.0,18.1,68.9,6.9,410.0,Clay Loam,120,cabbage
125.3,82.1,150.0,15.6,74.4,6.7,490.0,Loam,120,cabbage
112.0,70.0,110.0,17.9,63.5,6.4,430.0,Silty Loam,120,cabbage
118.6,66.8,125.0,19.0,71.2,6.6,450.0,Loam,120,cabbage
102.4,60.7,105.0,16.8,64.8,6.3,395.0,Clay Loam,120,cabbage
130.2,88.5,135.0,15.9,78.0,6.2,510.0,Loam,120,cabbage
115.7,72.3,122.0,17.0,69.5,6.8,460.0,Silty Loam,120,cabbage
128.9,77.4,138.0,18.3,66.7,6.5,495.0,Loam,120,cabbage
128.5,72.3,125.7,17.2,68.4,6.8,520.1,Loam,120,cabbage
112.9,66.7,110.4,16.8,65.2,6.5,430.6,Silty Loam,120,cabbage
145.0,80.2,138.9,18.5,72.1,6.9,510.0,Clay Loam,120,cabbage
101.4,60.5,102.3,15.7,63.9,6.4,395.2,Loam,120,cabbage
119.8,68.9,118.7,16.2,66.7,6.6,480.8,Silty Loam,120,cabbage
132.3,72.1,119.5,17.0,69.9,6.7,455.3,Loam,120,cabbage
97.6,64.4,104.8,15.9,61.5,6.3,410.0,Clay Loam,120,cabbage
103.2,66.0,105.6,16.5,64.1,6.5,420.7,Loam,120,cabbage
140.9,78.3,132.1,18.1,71.2,6.8,530.9,Silty Loam,120,cabbage
110.5,70.7,109.2,16.3,66.0,6.6,450.3,Loam,120,cabbage
118.0,67.5,116.0,17.4,67.8,6.7,470.0,Clay Loam,120,cabbage
106.7,65.2,107.9,15.5,62.8,6.4,405.6,Loam,120,cabbage
105.3,62.1,86.4,18.2,66.5,6.6,421.0,Loam,120,onions
92.7,54.3,78.9,15.8,64.2,6.4,392.0,Silty Loam,120,onions
118.6,69.5,97.2,20.5,68.1,6.8,480.0,Loam,120,onions
88.9,46.8,65.4,14.7,61.8,6.2,360.0,Sandy Loam,120,onions
102.4,58.9,74.1,17.6,63.9,6.5,410.0,Loam,120,onions
110.2,63.0,89.7,19.9,67.2,6.7,435.0,Silty Loam,120,onions
95.5,52.7,70.3,16.3,62.5,6.3,375.0,Sandy Loam,120,onions
107.8,66.1,84.5,21.2,69.0,6.6,455.0,Loam,120,onions
84.6,49.4,71.2,13.9,60.7,6.1,338.0,Sandy Loam,120,onions
113.1,72.0,92.8,22.4,71.3,6.9,492.0,Loam,120,onions
92.5,52.0,79.0,18.2,66.5,6.8,432.0,Loam,120,onions
105.3,61.4,88.7,16.5,63.2,6.5,510.0,Silty Loam,120,onions
82.0,46.0,67.0,14.8,71.0,6.3,380.0,Sandy Loam,120,onions
98.7,58.2,92.5,20.1,64.8,6.6,420.0,Loam,120,onions
110.4,70.9,101.2,17.6,60.9,6.9,365.0,Loam,120,onions
86.2,49.7,74.3,15.4,68.3,6.4,398.0,Silty Loam,120,onions
95.0,54.0,80.0,19.2,62.7,6.7,455.0,Loam,120,onions
78.9,41.5,69.8,13.9,72.1,6.2,360.0,Sandy Loam,120,onions
102.3,62.8,86.1,21.0,65.5,6.5,520.0,Loam,120,onions
89.7,55.3,75.6,18.7,61.8,6.6,395.0,Silty Loam,120,onions
92.5,56.3,82.1,18.2,66.4,6.6,420.0,Loam,120,onions
105.0,61.0,90.5,16.8,63.2,6.8,360.0,Silty Loam,120,onions
78.4,45.7,65.9,14.9,68.1,6.3,510.0,Sandy Loam,120,onions
110.2,72.4,98.0,20.5,61.7,6.5,410.0,Loam,120,onions
88.9,50.2,75.0,15.6,64.9,6.7,330.0,Loam,120,onions
97.6,58.9,83.4,17.3,69.2,6.4,470.0,Silty Loam,120,onions
82.1,52.6,70.8,13.9,62.5,6.2,355.0,Sandy Loam,120,onions
101.3,66.1,92.7,19.8,65.0,6.6,438.0,Loam,120,onions
86.7,49.5,78.3,12.7,67.8,6.1,396.0,Silty Loam,120,onions
93.4,57.8,86.2,21.1,60.9,6.9,365.0,Loam,120,onions
96.5,62.3,87.1,18.4,65.2,6.5,420.0,Loam,120,onions
105.7,58.9,92.4,16.1,63.8,6.7,480.0,Sandy Loam,120,onions
84.2,70.5,75.0,14.8,68.9,6.2,360.0,Silty Loam,120,onions
118.3,64.1,101.6,20.5,61.4,6.8,520.0,Loam,120,onions
92.4,44.7,66.2,15.9,66.3,6.3,410.0,Sandy Loam,120,onions
110.6,52.8,95.7,19.3,64.1,6.6,365.0,Loam,120,onions
88.9,78.4,81.5,17.2,62.9,6.4,385.0,Silty Loam,120,onions
99.3,60.0,90.2,13.9,67.5,6.1,355.0,Loam,120,onions
102.1,66.9,88.3,21.0,60.7,6.5,515.0,Sandy Loam,120,onions
86.7,54.2,72.8,12.5,69.1,6.2,440.0,Silty Loam,120,onions
92.4,56.7,84.3,17.6,65.2,6.5,420.0,Loam,120,onions
105.1,68.2,92.7,20.4,63.8,6.8,412.0,Sandy Loam,120,onions
87.9,41.5,66.2,15.2,66.9,6.2,378.0,Silty Loam,120,onions
98.4,58.9,78.4,18.9,62.4,6.9,365.0,Loam,120,onions
110.7,73.1,101.5,22.1,64.8,6.7,501.0,Loam,120,onions
82.3,49.6,71.2,16.7,68.3,6.4,390.0,Sandy Loam,120,onions
95.6,60.0,87.9,19.3,61.5,6.6,430.0,Silty Loam,120,onions
78.9,52.4,64.7,14.8,67.1,6.3,365.0,Sandy Loam,120,onions
112.2,75.8,98.3,21.5,60.9,6.5,550.0,Loam,120,onions
90.5,48.3,72.6,17.0,66.4,6.4,390.0,Silty Loam,120,onions
110.5,62.0,88.0,18.2,65.3,6.5,420.0,Loam,120,onions
95.0,58.0,72.5,16.4,63.1,6.8,410.0,Sandy Loam,120,onions
125.0,70.0,94.0,20.1,66.7,6.4,480.0,Loam,120,onions
88.0,52.0,68.0,14.9,58.9,6.2,360.0,Silty Loam,120,onions
102.5,60.0,75.0,17.6,61.4,6.7,390.0,Loam,120,onions
118.0,65.0,86.0,19.3,67.2,6.3,520.0,Loam,120,onions
92.0,54.0,70.0,15.8,60.5,6.6,370.0,Sandy Loam,120,onions
107.0,68.0,80.0,21.4,69.1,6.1,455.0,Silty Loam,120,onions
102.5,58.3,86.7,18.4,66.2,6.6,462.1,Loam,120,onions
92.8,49.1,74.5,15.2,63.8,6.5,390.4,Sandy Loam,120,onions
115.0,68.0,98.0,21.7,69.1,6.9,512.0,Loam,120,onions
87.4,54.6,66.2,13.9,61.5,6.4,365.8,Silty Loam,120,onions
99.1,60.0,82.3,17.3,64.7,6.7,402.5,Loam,120,onions
105.7,72.4,91.5,19.8,65.9,6.8,480.2,Silty Loam,120,onions
110.2,55.9,88.1,16.6,67.0,6.5,445.7,Loam,120,onions
84.0,46.8,70.2,14.5,62.3,6.3,360.9,Sandy Loam,120,onions
120.0,80.0,100.0,23.1,71.2,6.9,550.0,Loam,120,onions
97.6,52.3,75.6,18.9,60.8,6.6,410.3,Silty Loam,120,onions
95.2,62.5,88.0,18.7,65.3,6.6,420.0,Loam,120,onions
104.5,58.1,92.6,15.2,66.7,6.4,480.0,Sandy Loam,120,onions
86.3,70.0,75.4,20.9,62.8,6.8,360.0,Loam,120,onions
112.0,61.2,99.1,17.3,68.5,6.2,520.0,Silty Loam,120,onions
90.8,52.9,85.0,14.8,64.1,6.9,410.0,Loam,120,onions
78.4,60.0,70.6,16.5,63.7,6.5,375.0,Sandy Loam,120,onions
98.7,77.3,93.2,21.1,69.2,6.3,490.0,Loam,120,onions
87.6,49.8,66.5,13.9,61.2,6.7,355.0,Silty Loam,120,onions
102.4,66.7,97.3,19.4,67.5,6.4,540.0,Loam,120,onions
91.5,54.2,81.0,18.0,65.9,6.6,395.0,Sandy Loam,120,onions
96.8,65.4,88.2,18.5,65.1,6.7,420.0,Loam,120,onions
102.3,58.9,103.5,15.2,62.3,6.3,510.0,Sandy Loam,120,onions
88.7,45.2,72.9,20.1,68.4,6.5,370.0,Silty Loam,120,onions
110.5,70.1,95.3,17.8,63.7,6.9,460.0,Loam,120,onions
82.4,59.6,83.1,16.4,66.2,6.4,390.0,Loam,120,onions
97.9,66.8,101.2,19.6,61.9,6.8,430.0,Sandy Loam,120,onions
105.2,52.3,76.4,13.9,64.8,6.2,355.0,Silty Loam,120,onions
91.6,61.4,89.7,21.3,69.1,6.6,500.0,Loam,120,onions
99.0,74.1,92.6,18.7,60.7,6.5,440.0,Sandy Loam,120,onions
86.7,53.9,78.5,14.8,65.4,6.3,365.0,Loam,120,onions
92.0,52.0,78.0,18.5,66.0,6.6,420.0,Loam,120,onions
110.0,68.0,84.0,16.2,64.0,6.8,480.0,Silty Loam,120,onions
85.0,45.0,70.0,20.1,62.0,6.4,390.0,Sandy Loam,120,onions
98.0,58.0,92.0,15.7,67.0,6.9,510.0,Loam,120,onions
105.0,62.0,88.0,17.3,65.0,6.5,360.0,Silty Loam,120,onions
120.0,75.0,95.0,13.8,61.0,6.2,435.0,Loam,120,onions
88.0,50.0,66.0,19.4,69.0,6.7,365.0,Sandy Loam,120,onions
97.0,60.0,79.0,21.0,63.0,6.3,520.0,Loam,120,onions
102.0,72.0,101.0,14.6,60.0,6.6,355.0,Silty Loam,120,onions
94.0,55.0,73.0,18.9,68.0,6.5,410.0,Loam,120,onions
108.0,66.0,85.0,16.8,64.0,6.4,470.0,Sandy Loam,120,onions
86.0,49.0,71.0,22.3,65.0,6.7,365.0,Silty Loam,120,onions
135.2,68.5,210.0,24.3,72.1,6.8,820.0,Loam,120,tomato
110.0,60.0,190.0,22.5,65.0,6.5,700.0,Sandy Loam,120,tomato
152.5,75.0,230.0,25.8,78.2,6.9,910.0,Red Volcanic,120,tomato
98.0,58.0,168.0,21.4,62.5,6.4,650.0,Clay Loam,120,tomato
180.0,90.0,240.0,26.1,75.0,6.7,980.0,Loam,120,tomato
125.0,65.0,180.0,23.0,66.8,6.3,720.0,Sandy Loam,120,tomato
140.0,72.0,200.0,24.7,69.2,6.6,800.0,Red Volcanic,120,tomato
105.0,55.0,165.0,22.2,64.0,6.2,660.0,Clay Loam,120,tomato
160.0,80.0,220.0,25.0,73.0,6.8,845.0,Loam,120,tomato
115.5,60.5,178.0,23.8,68.0,6.5,710.0,Sandy Loam,120,tomato
135.4,72.1,196.7,23.8,74.2,6.6,830.0,Loam,120,tomato
112.9,58.4,182.3,21.5,65.7,6.4,720.0,Sandy Loam,120,tomato
157.2,89.6,210.5,25.1,78.6,6.8,910.0,Red Volcanic,120,tomato
102.5,64.2,168.9,22.3,66.1,6.2,620.0,Clay Loam,120,tomato
128.7,70.9,190.4,24.7,71.4,6.5,850.0,Loam,120,tomato
145.3,75.0,205.8,23.0,69.0,6.7,780.0,Sandy Loam,120,tomato
110.6,59.5,160.2,20.9,62.8,6.3,660.0,Red Volcanic,120,tomato
132.8,83.1,198.9,26.4,77.2,6.6,950.0,Clay Loam,120,tomato
118.4,61.7,172.3,21.9,63.5,6.4,700.0,Loam,120,tomato
149.7,78.4,214.6,24.3,75.9,6.9,880.0,Red Volcanic,120,tomato
128.5,68.2,210.7,23.4,72.1,6.5,820.0,Loam,120,tomato
110.0,60.0,180.0,22.1,65.4,6.8,720.0,Sandy Loam,120,tomato
150.3,90.8,230.5,25.0,75.9,6.4,910.0,Red Volcanic,120,tomato
105.7,55.2,165.4,21.8,66.7,6.9,640.0,Clay Loam,120,tomato
135.6,70.5,200.9,24.3,70.2,6.6,780.0,Loam,120,tomato
120.2,58.9,190.3,23.0,68.5,6.7,650.0,Sandy Loam,120,tomato
145.0,85.0,225.0,26.1,77.3,6.3,880.0,Red Volcanic,120,tomato
112.5,62.3,170.2,22.8,64.9,6.5,700.0,Clay Loam,120,tomato
130.8,72.1,210.0,23.9,71.5,6.6,760.0,Loam,120,tomato
118.4,66.7,185.5,21.5,63.8,6.7,690.0,Sandy Loam,120,tomato
145.3,68.7,198.4,23.5,72.1,6.6,780.0,Loam,120,tomato
112.4,56.9,171.8,22.1,65.4,6.9,630.0,Sandy Loam,120,tomato
180.2,93.5,210.9,25.7,74.8,6.4,860.0,Red Volcanic,120,tomato
131.8,62.3,160.5,21.9,68.2,6.8,720.0,Clay Loam,120,tomato
156.0,74.1,190.2,24.3,77.5,6.5,940.0,Loam,120,tomato
101.7,58.6,162.7,20.9,63.8,6.4,610.0,Sandy Loam,120,tomato
168.4,82.7,229.1,26.2,78.6,6.7,980.0,Red Volcanic,120,tomato
122.9,60.5,150.8,22.8,66.9,6.3,640.0,Clay Loam,120,tomato
139.6,69.9,185.4,23.7,71.4,6.6,710.0,Loam,120,tomato
149.2,64.8,178.6,24.9,69.1,6.7,750.0,Sandy Loam,120,tomato
140.5,72.3,196.8,23.4,68.2,6.6,820.0,Loam,120,tomato
110.2,58.7,168.4,22.1,63.5,6.3,715.0,Sandy Loam,120,tomato
165.0,90.1,210.0,25.6,74.0,6.8,950.0,Red Volcanic,120,tomato
130.0,65.0,180.0,21.9,66.8,6.5,640.0,Clay Loam,120,tomato
150.8,78.2,190.5,24.3,70.1,6.4,860.0,Loam,120,tomato
125.0,60.5,175.0,22.8,65.4,6.2,700.0,Sandy Loam,120,tomato
180.0,95.0,230.0,26.5,75.6,6.9,990.0,Red Volcanic,120,tomato
135.6,68.9,185.2,23.0,67.2,6.45,720.0,Clay Loam,120,tomato
120.0,55.0,160.0,21.5,62.3,6.1,610.0,Loam,120,tomato
155.0,82.0,205.0,24.9,72.0,6.6,890.0,Loam,120,tomato
132.5,66.8,198.2,23.1,72.0,6.6,820.0,Loam,120,tomato
110.3,58.9,172.4,21.5,65.5,6.4,710.0,Sandy Loam,120,tomato
149.6,92.1,234.7,25.8,78.2,6.8,940.0,Red Volcanic,120,tomato
105.0,53.4,161.3,22.0,62.4,6.2,650.0,Clay Loam,120,tomato
118.9,60.2,180.5,24.2,69.8,6.5,780.0,Loam,120,tomato
135.7,77.6,205.9,26.1,71.3,6.7,860.0,Sandy Loam,120,tomato
102.4,54.9,158.2,20.9,66.1,6.3,610.0,Clay Loam,120,tomato
168.3,99.5,247.0,27.0,74.7,6.9,990.0,Red Volcanic,120,tomato
120.0,64.0,170.0,23.8,68.6,6.4,720.0,Loam,120,tomato
112.7,57.2,165.8,21.9,63.5,6.1,640.0,Clay Loam,120,tomato
135.7,72.4,189.1,23.5,72.8,6.6,832.0,Loam,120,tomato
112.3,65.0,171.4,21.9,65.2,6.4,756.0,Sandy Loam,120,tomato
180.2,98.6,241.5,25.1,78.3,6.9,910.0,Red Volcanic,120,tomato
101.8,54.7,162.3,20.7,62.5,6.2,640.0,Clay Loam,120,tomato
149.5,77.2,208.9,26.3,68.9,6.5,860.0,Loam,120,tomato
125.0,60.0,180.0,22.5,66.1,6.3,720.0,Sandy Loam,120,tomato
162.4,82.1,230.6,24.8,74.0,6.7,980.0,Red Volcanic,120,tomato
110.9,58.3,165.7,21.2,63.9,6.1,690.0,Clay Loam,120,tomato
136.6,70.5,195.3,23.0,71.2,6.4,750.0,Loam,120,tomato
118.2,63.8,173.2,22.1,67.6,6.2,710.0,Sandy Loam,120,tomato
132.4,68.7,198.2,23.5,72.1,6.5,850.0,Loam,120,tomato
